REF_DATE,CITY,PROVINCE,PROVINCES,Type of fuel,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,COORDINATE,VALUE
Jul-80,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,30.1
Jul-80,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,28.9
Jul-80,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,27.8
Jul-80,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,29
Jul-80,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,28.9
Jul-80,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,28.5
Jul-80,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,29
Jul-80,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,27.2
Jul-80,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,27.5
Jul-80,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,27.8
Jul-80,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,28.2
Jul-80,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,23.2
Jul-80,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,23.5
Jul-80,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,28.5
Jul-80,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,25.8
Aug-80,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,32.7
Aug-80,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,31
Aug-80,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,29.1
Aug-80,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,28.3
Aug-80,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,29.6
Aug-80,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,29.4
Aug-80,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,28.8
Aug-80,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,29.1
Aug-80,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,28.8
Aug-80,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,27.5
Aug-80,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,27.7
Aug-80,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,28.3
Aug-80,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,23.2
Aug-80,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,23.6
Aug-80,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,28.7
Aug-80,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,26.4
Sep-80,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,32.7
Sep-80,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,31.1
Sep-80,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,29.1
Sep-80,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,28.3
Sep-80,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,29.8
Sep-80,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,29.4
Sep-80,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,29
Sep-80,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,29.1
Sep-80,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,28.8
Sep-80,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,26.6
Sep-80,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,27.7
Sep-80,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,28.3
Sep-80,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,23.2
Sep-80,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,23.5
Sep-80,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,28.8
Sep-80,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,26.4
Oct-80,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,34.4
Oct-80,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,33.2
Oct-80,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,30.9
Oct-80,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,30
Oct-80,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,31.6
Oct-80,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,31.2
Oct-80,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,30.9
Oct-80,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,30.8
Oct-80,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,30.4
Oct-80,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,29.4
Oct-80,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,29.6
Oct-80,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,29.9
Oct-80,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,24.6
Oct-80,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,25.2
Oct-80,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,31
Oct-80,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,28.6
Nov-80,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,35.3
Nov-80,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,34.4
Nov-80,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,31.5
Nov-80,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,30.7
Nov-80,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,32.8
Nov-80,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,32.4
Nov-80,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,31.7
Nov-80,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,31.8
Nov-80,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,31.7
Nov-80,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,30.6
Nov-80,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,30.7
Nov-80,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,30.9
Nov-80,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,25.4
Nov-80,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,26.1
Nov-80,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,31.7
Nov-80,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,29.1
Dec-80,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,35.4
Dec-80,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,34.6
Dec-80,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,31.5
Dec-80,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,30.9
Dec-80,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,32.8
Dec-80,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,32.5
Dec-80,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,31.8
Dec-80,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,31.9
Dec-80,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,31.9
Dec-80,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,27.9
Dec-80,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,31
Dec-80,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,31.2
Dec-80,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,25.5
Dec-80,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,26.2
Dec-80,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,31.7
Dec-80,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,29.3
Jan-81,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,37.6
Jan-81,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,36.7
Jan-81,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,33.4
Jan-81,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,32.6
Jan-81,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,34.8
Jan-81,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,34.4
Jan-81,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,33.7
Jan-81,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,33.6
Jan-81,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,33.8
Jan-81,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,32.5
Jan-81,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,33
Jan-81,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,33.1
Jan-81,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,27.4
Jan-81,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,28.2
Jan-81,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,33.8
Jan-81,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,31.3
Feb-81,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,37.6
Feb-81,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,37.2
Feb-81,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,33.4
Feb-81,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,32.9
Feb-81,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,35.3
Feb-81,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,34.9
Feb-81,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,33.8
Feb-81,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,33.8
Feb-81,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,33.8
Feb-81,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,30.6
Feb-81,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,33.4
Feb-81,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,33.5
Feb-81,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,27.7
Feb-81,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,28.2
Feb-81,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,33.7
Feb-81,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,31.3
Mar-81,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,39.8
Mar-81,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,39.4
Mar-81,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,35.6
Mar-81,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,34.7
Mar-81,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,37.1
Mar-81,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,36.8
Mar-81,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,35.8
Mar-81,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,35.9
Mar-81,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,35.4
Mar-81,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,35.4
Mar-81,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,35.5
Mar-81,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,35.1
Mar-81,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,29
Mar-81,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,29.8
Mar-81,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,37.3
Mar-81,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,33.4
Apr-81,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,40.6
Apr-81,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,41
Apr-81,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,35.6
Apr-81,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,34.9
Apr-81,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,37.6
Apr-81,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,37.3
Apr-81,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,35.9
Apr-81,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,36.1
Apr-81,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,35.5
Apr-81,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,32.2
Apr-81,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,35.5
Apr-81,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,35.1
Apr-81,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,29
Apr-81,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,29.8
Apr-81,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,37.1
Apr-81,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,35
May-81,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,41.7
May-81,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,41
May-81,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,37.1
May-81,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,36
May-81,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,38.6
May-81,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,38.4
May-81,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,36.7
May-81,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,37.1
May-81,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,36.6
May-81,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,32.7
May-81,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,36.8
May-81,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,36.4
May-81,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,29.6
May-81,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,30.7
May-81,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,38.5
May-81,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,36
Jun-81,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,43.9
Jun-81,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,43
Jun-81,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,38.8
Jun-81,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,37.8
Jun-81,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,40.7
Jun-81,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,40.7
Jun-81,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,39.9
Jun-81,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,40.1
Jun-81,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,39.6
Jun-81,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,38.5
Jun-81,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,39.1
Jun-81,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,38.6
Jun-81,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,31.6
Jun-81,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,32.4
Jun-81,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,40.6
Jun-81,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,37.9
Jul-81,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,43.8
Jul-81,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,43.4
Jul-81,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,38.8
Jul-81,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,38.6
Jul-81,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,41.1
Jul-81,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,41
Jul-81,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,40.5
Jul-81,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,40.9
Jul-81,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,40.2
Jul-81,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,38.5
Jul-81,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,39.4
Jul-81,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,38.9
Jul-81,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,31.8
Jul-81,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,32.2
Jul-81,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,40.2
Jul-81,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,37.7
Aug-81,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,43.8
Aug-81,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,43.4
Aug-81,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,38.8
Aug-81,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,38.8
Aug-81,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,41.1
Aug-81,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,41
Aug-81,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,40.3
Aug-81,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,40.9
Aug-81,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,40.3
Aug-81,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,38.5
Aug-81,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,39.3
Aug-81,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,39
Aug-81,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,31
Aug-81,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,32
Aug-81,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,39.7
Aug-81,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,37.7
Sep-81,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,45.9
Sep-81,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,45
Sep-81,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,40.4
Sep-81,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,40.4
Sep-81,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,42.6
Sep-81,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,42.3
Sep-81,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,41.7
Sep-81,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,42.2
Sep-81,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,41.8
Sep-81,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,39.9
Sep-81,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,40.6
Sep-81,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,40
Sep-81,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,33.3
Sep-81,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,34.5
Sep-81,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,42
Sep-81,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,39.4
Oct-81,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,45.9
Oct-81,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,45.6
